    1.122117    2.857184
    2.416308    2.515188
    1.014098    2.904335
    1.674843    2.680468
    3.000458    2.528104
    0.998081    2.632489
    1.443772    2.846216
    2.585691    2.318659
    1.789342    2.280089
    1.484521    2.345872
    1.636182    2.448637
    1.587326    2.846045
    1.295127    2.740612
    2.420788    3.252584
    1.514965    2.624690
    1.166255    3.103740
    1.728362    2.438729
    2.568764    3.438241
    1.385001    2.849886
    3.220756    2.966078
    0.819697    2.665678
    0.879829    2.437467
    1.787557    3.016136
    2.057074    2.685692
    2.270237    2.895665
    2.420591    2.706137
    1.440224    2.413888
    1.839649    2.953885
    2.521403    2.682373
    1.463801    2.562927
    1.833891    2.687349
    2.640245    2.472306
    1.505662    2.622039
    1.543287    2.928931
    1.527916    2.240169
    1.111636    2.892850
    1.102871    2.996080
    1.621055    3.089146
    1.504091    2.146040
    1.576552    2.597314
    1.454825    2.179778
    1.000097    2.637130
    1.695878    3.024358
    1.691524    2.747333
    2.531403    2.977576
    2.061354    2.863231
    2.160108    3.080122
    1.813827    2.701050
    1.379016    2.519326
    1.050621    2.296979
    2.324435    2.646176
    1.274494    2.886454
    2.132945    2.677760
    1.784635    3.466576
    2.967223    3.150173
    1.309442    3.335842
    1.771576    2.185786
    1.106979    3.039565
    1.389841    3.325022
    2.450443    2.656783
    0.728992    3.162435
    1.939667    2.558683
    2.048778    2.711856
    1.916882    2.939155
    0.747168    2.893544
    2.490817    2.316175
    2.129661    2.896224
    2.753403    2.905124
    0.669588    2.217497
    2.288387    3.224446
    1.767475    2.921744
    2.413366    2.178536
    1.105229    2.731239
    2.433956    2.649954
    0.926806    2.662813
    1.704571    2.589392
    2.810782    2.181300
    1.465627    2.359810
    1.675034    2.793509
    2.342094    2.542755
    1.845158    2.608164
    2.216693    2.402159
    2.708862    2.364864
    1.751895    3.074840
    1.865955    2.652546
    1.499400    2.504271
    1.303323    2.669354
    1.441970    3.030012
    0.768566    2.974973
    1.585966    3.139485
    2.459102    2.538440
    2.083347    2.690839
    0.691053    3.113814
    1.208021    2.834262
    2.642376    2.368846
    0.942496    2.926165
    0.647493    2.898383
    2.231136    2.651117
    1.219632    2.521155
    2.843794    3.113999
    1.765790    3.008395
    1.440943    2.925458
    2.288056    3.196554
    1.448521    3.150771
    2.947915    2.381208
    1.651682    2.752182
    2.113439    2.508759
    2.433319    2.834050
    1.870852    3.112027
    1.039416    3.446507
    1.242109    2.676007
    2.242229    2.644675
    1.534665    3.078983
    2.631774    2.413267
    0.891586    2.362091
    1.514824    2.726147
    2.764779    3.263748
    2.823483    2.692681
    1.524456    3.047297
    1.699307    2.815740
    1.526456    3.224657
    1.811777    3.008589
    0.799354    2.842319
    1.741986    2.616411
    1.494570    2.090843
    2.967828    2.454619
    1.005752    2.790539
    1.922663    2.439775
    3.397956    2.645608
    1.052775    2.813593
    1.685417    3.318260
    2.355234    2.844766
    2.874427    2.454610
    1.259285    2.700088
    0.411131    2.199906
    2.643446    2.589137
    0.798283    2.826289
    1.352870    2.440877
    0.963985    2.808497
    3.107435    2.691643
    2.995264    3.135060
    1.812622    2.754255
    1.904519    2.186481
    1.920635    3.191396
    2.098967    2.338618
    3.059532    2.640577
    1.598978    2.507333
    1.039889    3.266933
    2.685586    2.869757
    1.910017    2.513951
    1.251978    2.438971
    2.036321    2.579612
    1.817623    2.838916
    2.036769    2.915057
    2.273234    2.977827
    3.110736    2.836055
    2.414192    2.357016
    1.913669    3.413886
    1.737439    2.851409
    3.072875    2.653173
    0.924305    3.457505
    3.101068    2.583496
    1.860624    2.557756
    2.051708    2.822926
    0.763222    3.009891
    1.368606    3.311574
    1.539991    2.881977
    2.081996    2.650411
    2.208061    2.282298
    1.752225    2.738084
    1.745124    2.541107
    1.853269    2.758943
    1.558713    2.940615
    1.668772    2.774350
    1.174030    2.919224
    1.351031    2.992672
    2.635680    2.110409
    2.595234    2.902231
    1.949983    2.629965
    0.855131    2.595481
    2.707638    2.291639
    1.860976    3.005178
    2.092228    2.942091
    2.571536    2.621884
    2.823776    2.735813
    1.557934    3.077008
    3.067874    2.521164
    1.123809    2.471741
    1.173801    2.828773
    1.077680    3.561615
    2.156261    3.167769
    2.778018    2.961063
    1.714057    3.568006
    1.365371    2.880668
    2.778058    3.166696
    1.538988    2.782889
    2.294261    2.506220
    0.827889    2.237486
    1.331644    2.699289
    1.565713    3.071887
    1.435615    3.022798
    2.359869    2.619487
    2.950311    2.865889
    1.730966    3.016003
    1.646126    3.112680
    2.477122    2.197595
    1.083292    3.475517
    2.587661    3.460374
    2.264835    2.096458
    1.473891    3.272711
    1.467083    3.375750
    0.488964    2.730739
    0.824295    3.031074
    2.674803    2.960157
    2.219129    3.217009
    1.670507    2.243801
    2.511686    3.052937
    2.037894    2.757872
    0.757067    2.675666
    2.192869    3.528959
    1.731427    3.497122
    1.677963    2.820500
    2.111173    2.550142
    0.622003    2.447967
    1.852041    2.171342
    1.659658    2.836394
    1.233362    2.832535
    1.352438    3.179823
    1.101898    2.580274
    2.295054    2.811636
    2.645596    3.087758
    2.746828    3.460671
    1.909603    2.776809
    1.011543    3.128265
    1.067778    2.246379
    1.788459    2.479446
    3.096918    2.795865
    1.063954    3.477416
    1.629890    2.975987
    1.555724    2.847585
    1.882748    2.844353
    2.447030    2.665491
    2.385838    2.413433
    2.405237    2.996117
    1.290791    3.245712
    1.868753    3.196729
    1.963279    3.406091
    0.833326    2.766114
    1.157595    2.689675
    1.478802    2.731429
    2.214700    2.146804
    2.618734    2.853869
    1.796920    2.538478
    2.062166    2.508909
    1.716181    2.894866
    1.577759    3.032491
    2.171529    2.990294
    2.272329    3.045463
    2.393521    2.370545
    2.357042    3.464204
    2.113296    3.225812
    2.617054    3.286211
    1.534238    2.999235
    2.391371    2.990753
    1.729387    2.933447
    1.643762    2.820254
    0.864047    3.471303
    1.630745    2.960589
    1.476613    2.968980
    2.007832    3.491631
    1.379958    2.428301
    2.368912    3.082577
    2.782145    2.729640
    2.928412    3.082817
    2.434723    3.043669
    1.824229    2.763027
    1.954590    2.262470
    2.530764    2.942534
    2.942157    2.707736
    2.252123    2.715471
    1.984354    3.464660
    1.581564    2.478225
    1.334999    2.798220
    2.127660    3.237449
    1.626354    3.067040
    1.718921    3.044815
    1.163279    3.549858
    2.974559    2.612651
    2.978954    2.222040
    2.620162    2.743446
    1.049641    2.861594
    2.771558    2.616688
    1.817446    2.865856
    3.471521    3.150971
    1.546195    3.268682
    2.622648    3.372724
    1.458991    3.304925
    1.083700    2.566188
    1.987184    2.592482
    2.486499    2.768352
    1.436814    2.969065
    0.788721    2.491653
    2.243359    2.436445
    1.719244    3.404079
    2.032091    2.248187
    1.243480    2.714277
    2.560036    3.003712
    2.810200    3.159398
    1.535049    3.214381
    1.794024    3.327059
    2.614782    3.353078
    2.109350    3.039792
    1.571971    2.908137
    2.984653    2.888743
    2.983635    3.354205
    2.756477    2.583927
    1.331395    2.744024
    0.888889    3.179288
    0.922462    2.271376
    1.158168    2.340430
    1.471271    3.440452
    1.891663    3.294198
    2.330555    3.243669
    1.468303    2.554121
    2.276471    2.764845
    1.566617    3.064469
    3.110631    2.479107
    1.915083    2.581893
    2.369784    2.817202
    1.442826    2.593855
    2.006368    2.880212
    2.560716    2.289927
    1.298418    3.051264
    0.894222    2.255539
    2.227914    2.643150
    3.088651    2.472776
    2.675846    2.846940
    2.764875    3.060050
    2.792060    3.148330
    3.070202    2.569408
    0.707502    2.535082
    1.896888    2.752926
    1.867196    2.898776
    1.678160    2.937269
    1.124490    2.440302
    1.596787    2.813333
    2.549508    2.470512
    2.364614    2.972165
    1.190071    2.410012
    2.374725    2.890509
    1.369298    2.803644
    2.051220    3.104954
    2.233092    2.688544
    1.810107    3.353046
    1.946347    3.383829
    1.633758    3.404115
    1.833904    2.807791
    1.901713    2.314801
    2.962986    2.836888
    0.722921    2.813487
    1.569821    2.791765
    2.365952    2.720417
    2.570609    2.392708
    2.236987    2.890760
    1.222562    2.292141
    1.429723    2.896067
    0.924708    2.917832
    2.686154    3.229842
    1.653804    3.129953
    1.589249    2.974032
    3.204190    3.491063
    2.264043    3.290169
    2.115003    2.484353
    2.835218    2.882466
    2.559679    3.337415
    2.343063    2.740015
    2.481079    2.373577
    2.052283    2.507015
    2.012352    3.294654
    1.821284    2.780180
    2.181200    2.333409
    1.642507    2.664459
    1.516699    2.897823
    2.459259    2.586678
    1.777573    2.673124
    1.512515    3.604955
    2.589841    3.059958
    0.741093    2.931070
    2.712526    3.308247
    1.556602    2.916680
    0.853997    3.136453
    2.577808    2.480854
    3.034368    2.982918
    0.984563    3.094293
    1.896079    2.750128
    0.682457    2.951578
    0.844302    3.122242
    1.639107    2.857650
    2.450411    2.953857
    1.467667    2.342947
    2.367845    3.329998
    1.809350    3.486759
    1.403195    2.290868
    1.557315    2.759597
    2.352595    3.425203
    2.345004    2.203140
    1.930844    2.914026
    2.897094    2.335987
    2.849730    2.460171
    1.482731    2.938331
    1.874199    2.398386
    1.527014    2.862536
    2.006044    3.257551
    2.654708    3.329106
    2.449122    3.206105
    2.650686    2.493825
    2.663242    2.292196
    2.962675    3.081216
    2.170624    2.343303
    1.946528    2.732490
    0.773214    3.047596
    0.673483    2.810818
    1.524669    2.743852
    1.489227    2.862310
    1.641700    2.619537
    2.293217    3.008574
    2.466051    2.547428
    2.516726    2.735804
    2.856914    2.522255
    1.243584    3.172030
    2.282244    3.408405
    1.914275    2.697822
    1.030486    2.674218
    1.771354    2.112443
    0.722547    2.535496
    0.698809    2.785530
    2.462821    2.530403
    3.057976    2.843357
    1.504442    2.568799
    1.182415    2.706264
    1.905797    2.507524
    1.697730    2.723773
    1.873785    2.728796
    1.031555    2.417286
    1.979252    2.557255
    2.057762    2.597733
    1.843729    2.458111
    0.560124    2.804124
    1.906326    3.284901
    1.602642    2.504776
    2.090525    2.465417
    1.339261    2.644531
    1.079592    2.777018
    2.056078    2.324172
    1.975600    3.178083
    1.445978    3.048296
    2.228238    2.328042
    2.406998    2.834898
    0.670867    2.372539
    0.976849    2.705710
    1.846165    2.889127
    2.102822    2.916628
    1.434581    2.426107
    2.003953    2.842521
    2.379455    2.525456
    1.472578    3.208755
    2.790580    2.388115
    1.892703    2.517787
    2.649540    2.922236
    2.269415    2.584680
    2.735083    2.868866
    2.354699    3.341134
    3.188020    3.030084
    1.809477    2.492132
    2.365370    2.661853
    3.022316    3.193712
    0.791232    2.250005
    2.719882    2.651272
    2.119112    2.565866
    0.980033    2.620898
    2.385067    2.674939
    2.324607    2.341833
    2.348320    2.790810
    2.728414    3.008086
    0.992681    3.130013
    3.226448    2.839156
    1.748863    2.465945
    3.409640    3.007688
    2.502497    3.071609
    1.990717    2.895511
    0.850966    2.983542
    1.911517    3.044614
    1.006775    2.456506
    1.423389    2.323672
    2.543785    2.805980
    3.250471    3.009251
    1.793576    2.853026
    2.320172    3.216663
    1.607075    3.049796
    1.493556    2.582281
    1.794307    3.476734
    1.832763    3.182397
    2.778520    2.364237
    1.961728    2.915433
    3.207593    2.412607
    3.098589    3.515063
    1.965361    2.541647
    2.097370    2.507165
    2.710974    2.614583
    2.253152    2.820854
    1.621273    3.427866
    0.909972    2.770284
    1.999260    2.544479
    2.504010    3.437407
    0.656883    2.593271
    1.476088    2.495993
    3.248436    2.539745
    2.190947    2.376603
    2.663490    2.473506
    2.021814    3.194683
    1.986766    2.857503
    3.217744    2.332583
    0.805008    2.948704
    2.948596    2.577055
    1.828798    2.742768
    1.152287    2.901624
    1.439683    2.788849
    1.874904    2.767531
    0.516094    3.002191
    1.137553    2.790023
    2.463702    2.732813
    2.907877    2.451543
    2.074799    3.466938
    1.777456    2.998413
    2.472199    2.410579
    2.437214    2.497623
    2.026477    2.258226
    1.099901    2.827627
    0.943853    2.334190
    1.882960    2.347056
    2.549228    2.861945
    1.560838    2.585188
    2.453647    3.312271
    1.354875    2.770710
    2.375732    2.965121
    2.513136    2.637435
    3.165320    2.654262
    2.469707    3.533543
    1.757626    2.848805
    2.518118    2.809996
    1.817074    2.590985
    1.647872    3.456882
    2.627018    3.315271
    0.832383    2.272198
    1.654318    2.590913
    2.434390    2.585725
    2.210651    3.092242
    2.422180    2.816714
    2.019669    3.136498
    3.431370    2.789355
    0.528482    3.103599
    1.425539    3.304971
    2.406865    2.883123
    1.754121    2.395262
    2.537754    2.889191
    1.364822    3.024239
    2.321820    2.797103
    1.216027    3.190699
    2.092802    2.633742
    3.092649    2.631208
    2.480878    2.747244
    2.210748    2.620699
    2.840056    2.308356
    0.951041    2.824554
    1.085413    2.225196
    2.067832    3.335902
    1.977101    3.029458
    2.054176    3.122816
    2.255902    2.726103
    1.876351    2.695500
    1.759079    2.470778
    2.619615    3.146723
    1.834033    2.682930
